URL,Page,Preferred,Mall,Product Name,Main Category,Sub Category 1,Sub Category 2,Sub Category 3,Sub Category 4,Current Rating,Total Rating,Total Sold,Favorite,Discount Range,Price Range,Discount Percentage,Free Shipping,Free Shipping Info,Shipping Location,Shipping Price Range,Brand Name,Store Name,Store Ratings,Store Products Count,Store Response Rate,Store Response Time,Store Joined,Store Followers,Shipping From,Vouchers Available,Bundle Details,Coins Available,Product Variation List,Lowest Price Guarantee,Whole Sale,Five Star,Four Star,Three Star,Two Star,One Star,With Comments,With Media,Description
https://shopee.ph/TOPK-F20-Noise-Isolating-In-Ear-Earphones-Headphones-With-Microphone-i.67974066.4909613157,0,FALSE,TRUE,TOPK F20 Noise Isolating In-Ear Earphones Headphones With Microphone,Mobiles & Gadgets,Portable Audio,Earphones,,,4.8,10.5K,25.4K,Favorite (3.3K),₱118,₱69,42% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,TOPK,topk.ph,96.1K,156,77%,within hours,30 months ago,109.8K,4327,TRUE,FALSE,TRUE,"Black,White",TRUE,TRUE,5 Star (9.5K),4 Star (537),3 Star (275),2 Star (85),1 Star (147),With Comments (3.2K),With Media (2.3K),"1.Microphone In-Ear Earbuds: with updated materials of microphone key to make the clear sound both for calling and record sound or songs.2.Wearing Comfortable Design:Design according to Human Ear to make comfortable and easy take and off.Base on ""screw earphone hole""making the sound by layer upon layer to your ear and prevent the outside voice.Base on ""screw earphone hole""making the sound by layer upon layer to your ear and prevent the outside voice.3.Universal Compatibility:Symphonized headsets are perfect for iPhones, iPods and iPads, Android Devices, mp3 players, CD players. 4.Wide Compatibility: With 3.5mm headhphone jack, it can be compatible with various devices, such as iPhone SE/ 6/6s/6 Plus/6s Plus/5/5c/5s, iPad Mini, iPad Air, iPod touch 5, iPod Nano 7, Samsung Galaxy, Android Smartphones and tablets, Windows devices and more."
https://shopee.ph/(COD)-9-Colors-TWS-Bluetooth-Earphone-Original-TWS-i12-Earbuds-Sports-Headsets-Wireless-HiFi-Colorful-Headphone-For-iPhone-and-Android-i.168920153.2724388796,0,TRUE,FALSE,(COD) 9 Colors TWS Bluetooth Earphone Original TWS i12 Earbuds Sports Headsets Wireless HiFi Colorful Headphone For iPhone and Android,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,65.5K,188.1K,Favorite (40.7K),"₱1,088",₱159,85% OFF,TRUE,Free shipping with min order of ₱99,"Metro Manila, Metro Manila",₱0,No Brand,daisuke.ph,106.8K,201,95%,within hours,15 months ago,63.9K,97990,TRUE,FALSE,FALSE,"Green,Blue,Yellow,Pink,White,Royal Blue,Gray,Black,Red,No Paper Retail box",FALSE,FALSE,5 Star (54.8K),4 Star (5.5K),3 Star (2.5K),2 Star (990),1 Star (1.7K),With Comments (21.1K),With Media (15.6K),"⭐Daisuke⭐—— Focus on 3C boutique productsNote：No Paper Retail box !🌈🌈Factory direct 🌈🌈🌈🌈Iphone and Android universal🌈🌈🌈🌈product upgrade🌈🌈⭐【Product】: inpods12⭐ 【Color】:  Red / Green / Blue / Yellow / Pink / White / Royal Blue / Black / Gray⭐ 【Specifications】: Wireless Bluetooth Headset⭐ 【Wear】: use in-ear⭐ 【Features】: touch controls, no buttons on the headset⭐ 【Applicable models】: Iphone and Android⭐ 【COMPLETE】: 2x inpods12 Eleven Bluetooth earphones                                   1x Pod Charger / Charging Dock （No button）                                   1x Lightning Charger cable                                   1x Instruction manual                                   --- Pairing: Automatic matching--- HIFI sound quality, super high enjoyment✅ Quality testing will be carried out before the product is sent out of the warehouse✅ ""Daisuke"" is committed to providing customers with exquisite products and excellent services.✅If you encounter quality problems after receiving a product, you can contact us first.      If you haven't already contacted us and rated us directly.      We believe that you are not an honest buyer and therefore give up after-sales opportunities.      We will not handle any after-sales problems for you."
https://shopee.ph/%E3%80%90High-Quality%E3%80%91Original-S530-Mini-Bluetooth-Headset-Wireless-Music-Bass-Earphones-With-Free-LED-watch-i.87156860.2436858694,0,FALSE,FALSE,【High Quality】Original S530 Mini Bluetooth Headset Wireless Music Bass Earphones With Free LED watch,Mobiles & Gadgets,Portable Audio,Earphones,,,4.4,27.4K,92.1K,Favorite (12.6K),₱396,₱87,78% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,vaorlo3c.ph,51.4K,669,81%,within hours,26 months ago,36.4K,499529,TRUE,FALSE,FALSE,"Black,White,Pink,Blue,Beige",FALSE,FALSE,5 Star (18K),4 Star (2.3K),3 Star (1.9K),2 Star (840),1 Star (1.4K),With Comments (7.1K),With Media (3.7K),"Features:Answer calls and listening to musicAllow you to power on/off, answer/hang up/reject/redial call, pause and play songsVoice incoming phone number.Earbud design, no need earhook also can be used.Compatible with Bluetooth enabled devices, such as for iPhone, iPad, HTC, Lenovo, Samsung, Tablet PC, etc.Build-in rechargeable li-battery.Specifications:Rechargable lithium batteryLong standby timeColor: Black, White, Khaki, Pink BlueDimensions: (Approximately) Diameter length 20mm. Width 15mm. High 18mm Description:Dear friend, this headset is just a single ear, only one earphone is received, the standard package only include one earphone,because this product has no binaural function.Dear friend,Black will be Upgrade version,that is higher quality,you can be assured to buy.Package:1x Earphone1x Cable#Acton #Earbud #Earbuds #Headphone #Headphones #Earphone #Earphones #Headset #BluetoothHeadphones #BluetoothEarphone #BluetoothHeadset #IphoneHeadset #UniversalHeadset #WirelessHeadphones #WirelessEarbuds #WirelessHeadset #WirelessEarphone"
https://shopee.ph/kilii-U19-Macaron-Color-3.5mm-HIFI-Headset-Over-Ear-Earphone-i.252630573.7536378297,0,FALSE,FALSE,kilii U19 Macaron Color 3.5mm HIFI Headset Over Ear Earphone,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,10.1K,50.1K,Favorite (10.1K),₱130,₱39,70% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,kilii.ph,33.3K,190,66%,within hours,6 months ago,28K,35895,TRUE,FALSE,FALSE,"pink(u19),blue(u19),green(u19),yellow(u19),black(u19),white(u19),gray(u19),dark blue(u19),pink(u34),blue(u34),green(u34),yellow（u34）,black（u34）,white（u34）",TRUE,TRUE,5 Star (8.6K),4 Star (735),3 Star (392),2 Star (122),1 Star (189),With Comments (3.1K),With Media (2K),Describe: Earphone style: wired earphone Material:PVC Plug diameter:3.5MM Your prompt: Quick start: POWER ON Suspended Suspend: Power Off State of the fast connection: to peel Quick connection: you device is connect Prompt disconnect: you device is disconnect Button function: lMicrophone with microphoneProducts includeThe product is equipped with a microphone and supports online courses1 *  Earphone
https://shopee.ph/Samsung-headset-GOOD-QUALITY-EARPHONE-FOR-HEADSET-earphones-with-mic-Recommend-for-online-Class-i.17276695.1628017821,0,FALSE,FALSE,Samsung headset GOOD QUALITY EARPHONE FOR HEADSET earphones with mic Recommend for online Class,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,8.2K,49.3K,Favorite (2K),₱35,₱27,23% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,junseven89,532.2K,267,75%,within hours,4 years ago,360.1K,"Metro Manila, Metro Manila",TRUE,TRUE,FALSE,"WHITE,BLACK",TRUE,TRUE,5 Star (5.7K),4 Star (339),3 Star (305),2 Star (140),1 Star (238),With Comments (1.4K),With Media (926),PRODUCT NANE : YS HS330 SAMSUNG S5830High Quality SoundsRound Cable In-Line Controls and Microphone#Samsungheadset 
https://shopee.ph/Original-I7s-TWS-Apple-Airpods-Wireless-Bluetooth-Headset-Earphones-i.58188521.2321581435,0,FALSE,FALSE,Original I7s TWS Apple Airpods Wireless Bluetooth Headset Earphones,Mobiles & Gadgets,Portable Audio,Earphones,,,4.4,15.2K,61.8K,Favorite (9.2K),"₱200 - ₱1,000",₱30 - ₱139,86% OFF,FALSE,,"Metro Manila, Metro Manila",₱0 - ₱5,No Brand,trxph,255.3K,182,76%,within minutes,32 months ago,168.8K,"Metro Manila, Metro Manila",TRUE,FALSE,FALSE,"Black,White,Android cable",TRUE,TRUE,5 Star (10.5K),4 Star (1.3K),3 Star (1K),2 Star (496),1 Star (1K),With Comments (4.6K),With Media (2.6K),"Features:1. listening to the song correct, support songs and call,2. remind call number, the last call back, all intelligent Chinese and English voice prompts, boot, pair, shut down the phone power will be low voice prompts;3. Power capacity will show on your Iphone, you can see the power situation anytime, do not worry about the electricity ,make your life without worry;4. One to two connections, can be connected to two mobile phones at the same time5. Bluetooth headset connected to the phone after the shutdown  , and then open the Bluetooth headset will connect back to the phone  automatically  , more convenient;6. Intelligent compatibility: support all Bluetooth mobile phone, tablet, notebook, singing it, QQ music, movies, etc., universal all mobile phoneFOR PAIRING EARPHONE TO EARPHONE, PLZ CHECK ON YOU..TUBE  Specification:1. Driver: 15mm2. Impedance: 32 OHM3. Bluetooth version: Bluetooth v4.2 + EDR4. Bluetooth use band: 2.4GHz5. Power level: CLASS II6. Output power: 30mW7. Bluetooth distance: 10 meters barrier8. Frequency response: 20-20000Hz9. Operating voltage range: 3.0V-4.2V10. Mic sensitivity: -42dB11. With A2DP / AVRCP high quality stereo audio transmission and remote control protocol12. Powerful noise de-noising circuit (active noise reduction)13. switch between Chinese and English (boot does not connect Bluetooth state, press the switch 2 times, hear the tone switch successfully)13. Talk time is about 4-5 hours14. music time about 4-5 hours15. Standby time is about 100 hours Package Includes:2xmini Bluetooth Headphones(left and right earphones)1x Charging box1xUSB Charging Cable"
https://shopee.ph/(COD)-Macaron-9-Colors-i12-TWS-Airpods-Inpods-Wireless-Headphones-Bluetooth-5.0-Earphone-Earbuds-Earpods-Sport-Headset-with-Charging-Box-(Ready-Stock)-i.270420997.4947320587,0,FALSE,FALSE,(COD) Macaron 9 Colors i12 TWS Airpods Inpods Wireless Headphones Bluetooth 5.0 Earphone Earbuds Earpods Sport Headset with Charging Box (Ready Stock),Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,1.4K,4.6K,Favorite (722),"₱1,199",₱179,85% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,airpod123.ph,79.2K,238,91%,within hours,5 months ago,115.3K,97607,TRUE,FALSE,FALSE,"Pink,Black,White,Blue,Green,Dark Blue,Grey,Yellow,Red",FALSE,FALSE,5 Star (1.2K),4 Star (88),3 Star (65),2 Star (15),1 Star (33),With Comments (376),With Media (229),"Note: No retail paper box!Feature:【Products】: inpods12 Bluetooth Headset【Color】: green / blue / yellow / pink / white/black/red/grey/dark blue【Specifications】: Wireless Bluetooth Headset【Wear】: Use in-ear【Features】: touch control, no buttons on the airpods【Applicable models】: Bluetooth devices / cellphonesPacking List:2x bluetooth inpods12 earphones1x charger box1x lightning charger cable1x instruction manual"
https://shopee.ph/Headset(Whtie)COD%E3%80%82%E3%80%82%E3%80%82-i.16234338.291529177,0,FALSE,FALSE,Headset(Whtie)COD。。。,Mobiles & Gadgets,Portable Audio,Earphones,,,4.6,13.4K,75.7K,Favorite (3.3K),0,₱31,0,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,linshaojiang,988.7K,109,97%,within minutes,4 years ago,421.5K,"Metro Manila, Metro Manila",TRUE,FALSE,FALSE,,TRUE,TRUE,5 Star (10K),4 Star (609),3 Star (552),2 Star (272),1 Star (529),With Comments (2.4K),With Media (1.3K),"Headset with mic ,  any phone can Headset with mic ,  any phone can Headset with mic ,  any phone can Headset with mic ,  any phone can "
https://shopee.ph/A-ONE-I12-TWS-inPods-Bluetooth-Headset-Wireless-Earbuds-Touch-Control-Sport-Music-Gym-Earphones-Noise-Cancelling-Game-Hi-Fi-Stereo-Running-Earbuds-with-Mic-airpods-earpods-MACARON-for-iOS-Android-SALE-i.300094077.6648490003,0,FALSE,FALSE,A ONE I12 TWS inPods Bluetooth Headset Wireless Earbuds Touch Control Sport Music Gym Earphones Noise Cancelling Game Hi-Fi Stereo Running Earbuds with Mic airpods earpods MACARON for iOS/Android SALE,Mobiles & Gadgets,Portable Audio,Earphones,,,4.8,1.3K,5.7K,Favorite (628),₱215,₱160,26% OFF,TRUE,Free shipping with min order of ₱99,"Metro Manila, Metro Manila",₱0,No Brand,ents.shop.ph,2.6K,146,99%,within hours,2 months ago,951,8805,FALSE,FALSE,FALSE,"Black,Grey,Yellow,Pink,Green,Dark blue,White,Blue",FALSE,FALSE,5 Star (1.2K),4 Star (69),3 Star (30),2 Star (14),1 Star (23),With Comments (461),With Media (305),"1. Model: inPods 122. Battery capacity: 35MAH3. Charging capacity: 300MAH4. Charging interface: Lightning interface5. Bluetooth distance: 10 meters6. Charging time: 1-2 hours.7. Talk time: 2-3 hours8. Powerful noise denoising circuit (active noise reduction)9. Composite film speaker10. High-density pure cobalt battery, big-name frosted paint11. Anti-fingerprint anti-scratch, feel good12. Take the pop-up function with the headphones"
https://shopee.ph/New-Arrival-Wireless-Bluetooth-Earphone-InPods-i12-TWS-Earbuds-5.0-HIFI-Wireless-Headphones-Wireless-i.58188521.7915007347,0,FALSE,FALSE,New Arrival Wireless Bluetooth Earphone InPods i12 TWS Earbuds 5.0 HIFI Wireless Headphones Wireless,Mobiles & Gadgets,Portable Audio,Earphones,,,4.6,3.6K,12.7K,Favorite (1.6K),₱300 - ₱899,₱45 - ₱175,85% OFF,FALSE,,"Metro Manila, Metro Manila",₱0 - ₱5,No Brand,trxph,255.3K,182,76%,within minutes,32 months ago,168.8K,"Metro Manila, Metro Manila",TRUE,FALSE,FALSE,"Black,White,Sky blue,Peach,Green,Yellow,Gray,Navy blue,IPhone cable",TRUE,TRUE,5 Star (3K),4 Star (262),3 Star (149),2 Star (79),1 Star (156),With Comments (1.2K),With Media (798),"Description:The latest TWS binaural stereo stereo Bluetooth headset with the Raychem 5.0 chip gives you very efficient wireless performance.The Raychem 5.0 chip manages battery life very well, allowing you to listen for 3-5 hours on a single charge.The latest generation of TWS Bluetooth headsets, smart charging compartments, magnetic shock and electric charging, to achieve true wireless continuous power.It adopts Bluetooth V5.0 chip, 10m connection distance, stable performance, high transmission, low consumption and strong compatibility.Ergonomically designed for a more comfortable fit on the auricle.The two-ear split design allows the single ear to be used separately, equivalent to two independent Bluetooth headsets.Strong compatibility, IOS/Android universal, one-button control, simple and stylish.Note:1. Please allow slight differences due to manual measurement.2. Please allow slight color differences due to different light and screen.Brand Name : indods 12Weight: 33gColors:black/bright white/yellow/blue/green/pinkspecification:Headphone chip: Realtek 5.0 chipControl method: fingerprint touchBluetooth chip / version: V5.0 + EDRSpeaker impedance: Phimm32Omega15%Microphone sensitivity: + -40DBWireless frequency: 2.405GHZ-2.480GHZBattery indicator: rechargeable polymer lithium battery ma * 2 + 500maWorking temperature: -10-55 DegreeCPower: DC5VMaterial: PC + ABSSupport file formats: A2DP, AVRCP, HSP, HFPTransmission power: CLASS 2Wireless distance: APPROX 10MCharging battery capacity: 400mAhHeadphone battery capacity: 50mAhPlay time: 3-5 hours (the charging box can charge 4 times for dual headphones)Charging time: 1-2 hoursPackage Included:2* earphone1* charging compartment1* charging cable1* user manual"
https://shopee.ph/Original-Wired-Macaron-Headset-Good-Quality-Headphone-i.58188521.7315084010,0,FALSE,FALSE,Original Wired Macaron Headset Good Quality Headphone,Mobiles & Gadgets,Portable Audio,Earphones,,,4.6,4.6K,17.2K,Favorite (1.7K),₱100 - ₱399,₱10 - ₱49,90% OFF,FALSE,,"Metro Manila, Metro Manila",₱0 - ₱5,No Brand,trxph,255.3K,182,76%,within minutes,32 months ago,168.8K,"Metro Manila, Metro Manila",TRUE,FALSE,FALSE,"Black,White,Peach,Gray,Navy blue,Sky blue,Yellow,Green,EMPTY BOX{PACKING}",TRUE,TRUE,5 Star (3.7K),4 Star (336),3 Star (274),2 Star (99),1 Star (220),With Comments (1.5K),With Media (840),STEREO color headset Integrated microphone ·Enhanced dual unit dynamic headphones ·The ergonomic design ·Winding preventing earphone line ·The enhanced built-in microphone ·Inline smartremote and mic on para-aramid rreinforce cables ·Sealed in ear canal design for enhanced blocking of outside noise ·Ergonomic earclips for optimal wearing comfort and secure ffit
https://shopee.ph/(COD)-Cute-9-Color-TWS-i12-Wireless-Earphone-Bluetooth-Airpods-Inpods-Earphone-HiFi-Sports-Earbud-Colorful-i.270420997.5645097297,0,FALSE,FALSE,(COD) Cute 9 Color TWS i12 Wireless Earphone Bluetooth Airpods Inpods Earphone HiFi Sports Earbud Colorful,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,4.4K,14.3K,Favorite (5.6K),"₱639 - ₱1,099",₱99 - ₱189,85% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,airpod123.ph,79.2K,238,91%,within hours,5 months ago,115.3K,78841,TRUE,FALSE,FALSE,"White,Pink,Blue,Green,Black,Grey,Dark Blue,Yellow,Red,Mickey Case,Minnie Case,Pink Case,Green Case,White Case,Black Case,Blue Case,Grey Case,Yellow Case,Red Case",FALSE,FALSE,5 Star (3.6K),4 Star (310),3 Star (208),2 Star (68),1 Star (134),With Comments (1.4K),With Media (865),"Part 1:【Inpods】Inpods Note：No Paper Retail box !    【Product】: inPods 12⭐【Color】: 9 colors (white/pink/green/blue/black/yellow/gray/dark blue/red)⭐【Specifications】: Wireless Bluetooth Headset⭐【Wear】: Use in-ear⭐【Working time】: 2~3 hours⭐【Applicable models】: Bluetooth device / cellphone⭐【COMPLETE】: 2x inPods12 Bluetooth earphones                                     1x Charging box                                     1x Lightning charging cable                                     1x Instruction manual                        Feature▷▶ Automatic pairing.▷▶HIFI sound quality, super high enjoyment▷▶ The power capacity will be displayed on your iPhone. The battery display is just a design that mimics Original Airpods. The numbers can only be used as a reference. It is not accurate.[Product List]:2* Bluetooth headset (left and right)1* charger box1* Lightning charger cable1* instruction manual✅If there is a problem with product quality, Please contact us as soon as you receive the package. We will do our best to solve problems for our customers.❌A negative review will not help solve the problem!Part 2【Airpods case】Note: 1. When you choose case.2. It is not acceptable that the buyer wants to refund as the reason is that no airpods is not included. 3. Pls consider before placing order. If not clear, pls kindly check with the customer service.Main Feature: -  Charging hole design, the bottom of the reservation charge hole, conducive to headset charging, fashion and generous-  With Carabiner - Makes it easier to securely carry around Airpods.-  Made of durable impact-resistant silicone rubber-  Please note: AirPods is not included-  Equipped with a headphone rope, make its more convenient to carry and much safety, you can never worry your headphone will lostSpecifically designed for airpods, always protect your headphones from external pollution and scratches, keep it scuff-free and clean-  Shock absorbing design-superior shock absorbing design engineered to absorb, evenly distribute and circulate the impacts into the casePackage includes:1 x Airpods Case ( Just a case)"
https://shopee.ph/U19-Macaron-Color-3.5mm-HIFI-Headset-Over-Ear-1.2mm-Earphone-i.116431964.5015253391,0,FALSE,FALSE,U19 Macaron Color 3.5mm HIFI Headset Over Ear 1.2mm Earphone,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,3.1K,15.1K,Favorite (897),₱249,₱39,84% OFF,TRUE,Free shipping with min order of ₱99,"Metro Manila, Metro Manila",₱0 - ₱45,No Brand,powermax.ph,87K,299,66%,within minutes,22 months ago,58.1K,"Metro Manila, Metro Manila",FALSE,FALSE,FALSE,"Black,White,Gray,Dark Blue,Light Blue,Pink,Green,Yellow",FALSE,FALSE,5 Star (2.7K),4 Star (231),3 Star (128),2 Star (51),1 Star (49),With Comments (778),With Media (459),"Integrated microphoneEnhanced dual unit dynamic headphones The ergonomic designWinding preventing earphone lineThe enhanced built-in microphoneUltra-thin diaphragm copper ring horn, bass effect"
https://shopee.ph/Original-I7s-TWS-Apple-Airpods-Wireless-Bluetooth-Headset-Earphones-i.26177048.3112479310,0,FALSE,FALSE,Original I7s TWS Apple Airpods Wireless Bluetooth Headset Earphones,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,4K,13K,Favorite (1.5K),₱999,₱135,86% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,aiza888,18K,86,86%,within minutes,3 years ago,19.5K,"Metro Manila, Metro Manila",FALSE,TRUE,FALSE,"Black,White",FALSE,FALSE,5 Star (3.4K),4 Star (283),3 Star (155),2 Star (47),1 Star (100),With Comments (1.3K),With Media (837),"Features:1. listening to the song correct, support songs and call,2. remind call number, the last call back, all intelligent Chinese and English voice prompts, boot, pair, shut down the phone power will be low voice prompts;3. Power capacity will show on your Iphone, you can see the power situation anytime, do not worry about the electricity ,make your life without worry;4. One to two connections, can be connected to two mobile phones at the same time5. Bluetooth headset connected to the phone after the shutdown  , and then open the Bluetooth headset will connect back to the phone  automatically  , more convenient;6. Intelligent compatibility: support all Bluetooth mobile phone, tablet, notebook, singing it, QQ music, movies, etc., universal all mobile phoneFOR PAIRING EARPHONE TO EARPHONE, PLZ CHECK ON YOU..TUBE  Specification:1. Driver: 15mm2. Impedance: 32 OHM3. Bluetooth version: Bluetooth v4.2 + EDR4. Bluetooth use band: 2.4GHz5. Power level: CLASS II6. Output power: 30mW7. Bluetooth distance: 10 meters barrier8. Frequency response: 20-20000Hz9. Operating voltage range: 3.0V-4.2V10. Mic sensitivity: -42dB11. With A2DP / AVRCP high quality stereo audio transmission and remote control protocol12. Powerful noise de-noising circuit (active noise reduction)13. switch between Chinese and English (boot does not connect Bluetooth state, press the switch 2 times, hear the tone switch successfully)13. Talk time is about 4-5 hours14. music time about 4-5 hours15. Standby time is about 100 hours Package Includes:2xmini Bluetooth Headphones(left and right earphones)1x Charging box1xUSB Charging Cable"
https://shopee.ph/TOPK-F17-Earphone-In-Ear-Volume-Control-with-Microphone-3.5mm-Jack-Universal-for-iPhone-Android-i.67974066.7150702509,0,FALSE,TRUE,TOPK F17 Earphone In-Ear Volume Control with Microphone 3.5mm Jack Universal for iPhone Android,Mobiles & Gadgets,Portable Audio,Earphones,,,4.8,2.3K,4.8K,Favorite (939),₱165,₱79,52% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,TOPK,topk.ph,96.1K,156,77%,within hours,30 months ago,109.8K,16466,TRUE,FALSE,TRUE,"Black,Pink,Yellow,Green",FALSE,FALSE,5 Star (2.1K),4 Star (106),3 Star (72),2 Star (24),1 Star (30),With Comments (713),With Media (539),"Welcome to Shopee Mall - TOPK Official StoreThis item is READY STOCK. It’s AVAILABLE and welcome to place order.If you have any questions, or meet an accident on the products,✅Please CONTACT US. We will sincerely help you with the problems.❌A negative review will NOT help to solve the problems.Appreciate for your 5-star review. We will continue to improve our products and offer better service to you. We will always be with you.Specifications:• Color: Green，Yellow，Pink，Black• Length: 1.1m• Bluetooth: NO• Microphone: YES • Audio Jack: 3.5mm• Sound Quality: Surround HeadphonesFeatures:• Dual Dynamic Drivers,inside each earphone are dual 6mm drivers, these drivers combine to enhance frequency range and produce a more natural sound. • Powerful bass effect Sound insulation shell transparent air pressure balance,Can not only eliminate the leaky, also enhance the aesthetic of the headphones.•Quad-Core Moving-Coil Adopt double moving- coil HONGBIAO SM technology,four horns sound quality at the same time distinct stick more bright•Simple Operation Is Controlled At Will One-button design easy operationCompatibility:• It's universal and suitable for all phones, tablets or other devices with 3.5mm jack, not limited to a certain brand.Package:• 1 * F17 Wired EarphoneAbout transportation time:• For seller prepare time: 1-3 days (pre-sale products:5-20 days);• For delivery time: about 5-25 days (different logistics, different time);If you have any questions about the product and the order, please contact us in time, we will reply and help you in the shortest possible time."
https://shopee.ph/%E3%80%90Mj-Aj%E3%80%91JBL-Charge-2-Mini-Bluetooth-Speaker-i.30902778.1269627866,0,FALSE,FALSE,【Mj&Aj】JBL Charge 2 Mini Bluetooth Speaker,Mobiles & Gadgets,Portable Audio,Bluetooth Speaker,,,4.7,24.2K,59.3K,Favorite (9.5K),₱500,₱250,50% OFF,FALSE,,"Metro Manila, Metro Manila",₱3,JBL,abc09156616685,100.7K,893,54%,within hours,3 years ago,68.7K,"Metro Manila, Metro Manila",FALSE,FALSE,FALSE,"Blue,Red,Black,Green",FALSE,FALSE,5 Star (16.8K),4 Star (1.7K),3 Star (728),2 Star (250),1 Star (360),With Comments (7K),With Media (4.4K),"JBL Charge 2 Mini Bluetooth Speaker1.Green material, environmental friendly2.EVA cases feature a unique, also molded foam interior.3.Offers a  better protection for case contents4.Lightweigt. Shock and water resistant5.Looks great while protecting what’s inside The renewed JBL Charge 2+ is an ultra-powerful, ultra-big-battery portable Bluetooth speaker with high-quality stereo sound. Revamped with fresh styles and a splashproof design, the Charge 2+ takes the party everywhere – be it poolside or dancing in the rain – and amplifies the excitement with JBL Bass Radiators. The speaker is powered by a 6000mAh battery that provides an incredible 12 hours of playtime and can charge all your devices, like your Smartphone or tablet, via USB. Charge 2+ also comes with a built-in noise and echo cancelling speakerphone so you make crystal clear calls with the press of a button. Trade off as DJs with your friends to share everyone’s favorite tunes with Social Mode by connecting up to 3 music sources to the speaker and taking turns playing music. Key Specifications Wireless Bluetooth streaming 6000mAh rechargeable Battery speakerphone Splashproof Social mode JBL bass radiator Size (L x W x H cm) 10 x 22 x 16 What's in the box 1 x JBL Charge 2  Portable Bluetooth Speaker 1 x 5V 2.3A USB Adapter 1 x Micro USB Cable 1 x Quick Start Guide#BluetoothSpeaker #speaker #jblspeaker #Mini #waterproofspeaker  #Colorful  #Waterproof #Portable #Portablespeaker  #Wirelessspeaker  #Minispeaker  #cod #Colorfulspeaker #Waterproofspeaker"
https://shopee.ph/samsung-headset-100-original-s7562-s5830-hs330-i.45857763.1610089869,0,FALSE,FALSE,samsung headset 100% original s7562 s5830 hs330,Mobiles & Gadgets,Portable Audio,Earphones,,,4.8,11.1K,78.7K,Favorite (3.1K),₱45,₱38,16% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,Samsung,newmeaning,78.3K,393,59%,within minutes,35 months ago,22.5K,"Metro Manila, Metro Manila",FALSE,FALSE,FALSE,"black,white",TRUE,TRUE,5 Star (7.6K),4 Star (490),3 Star (227),2 Star (80),1 Star (172),With Comments (2.5K),With Media (1.6K),"original samsung headset black and white3.5mmFeatures:•Integrated microphone•Enhanced dual unit dynamic headphones•The ergonomic design, easy to wear.•Winding preventing earphone line•The enhanced built-in microphone•Inline smart remote and mic on para-amid reinforce cables•Sealed in ear canal design for enhanced blocking of outside noise•Ergonomic ear clips for optimal wearing comfort and secure fit•High frequency sound high resolution dynamic low-frequency sound & amp.•Each channel consists of two pronunciation unit (bass unit, the treble unit)🖌 FREE shipping fee with minimum order of P199🖌 Cash on Delivery (COD) is available       🖌 Order Today Ship Tomorrow (Earliest Possible)      DELIVERY PERIOD:  🚚 2-4 days Metro Manila🚚 3-7 days Provincial"
https://shopee.ph/U19-Macaron-Color-Earphone-3.5mm-HiFi-Over-Ear-Headset-1.2m-with-Mic-i.277381516.5841460986,0,FALSE,FALSE,U19 Macaron Color Earphone 3.5mm HiFi Over Ear Headset 1.2m with Mic,Mobiles & Gadgets,Portable Audio,Earphones,,,4.8,1.8K,10.1K,Favorite (508),₱55,₱40,27% OFF,FALSE,,"Metro Manila, Metro Manila",₱0,No Brand,oyes2000,5.4K,351,77%,within minutes,4 months ago,908,"Metro Manila, Metro Manila",FALSE,FALSE,FALSE,"u19 black,u19 blue,u19 violet,u19 pink,u19 green,u19 yellow,u19 gray,u19 white",FALSE,FALSE,5 Star (1.6K),4 Star (128),3 Star (59),2 Star (18),1 Star (23),With Comments (604),With Media (369),"--------------------------------------------【Instructions】  Drive unit: Ф15mm / 6u (true copper ring horn)Sensitivity: 110dBFrequency Response Range: 20Hz--20KHzwith microphone【Features】1. Android & ios Universal;2. Imported chips, lossless digital sound quality;3. Ultra-thin diaphragm copper ring horn, bass effect;4. Functions such as up and down song selection, volume control, pause and call can be realized. 【Package Includes】1 x U19 Earphone"
